"","d","a","b","qa","qb","cmgnl","b11","b12","b21","b22","maxb","bc","quad_conc"
"131",0.449787832232687,34,23,"Q34. on disapproval i feel bad about myself","Q23. prefer distance from partner",-0.574560176350103,12.7976248992352,5.80798647293604,42.1521401466743,10.3084878394054,42.1521401466743,9.63803307052555,0.771351275712487
"132",0.449706520277904,32,36,"Q32. frustrating when partner unavailable","Q36.resent time spent away",0,0,0,0,0,0,0,0
"133",0.449200024005789,15,17,"Q15. comfortable sharing private thoughts feelings","Q17. avoid getting too close",-0.20081491518384,7.77257865575504,12.4341680208313,43.2464710143509,8.72995673199287,43.2464710143509,9.64556780285973,0.776962892540782
"134",0.446839682741126,15,33,"Q15. comfortable sharing private thoughts feelings","Q33. in need helps to turn to partner",0.962903732668256,7.20791303496229,12.0928410537655,2.9830574870238,51.8382136911174,51.8382136911174,7.42793719191721,0.856709237008489
"135",0.446735726399271,17,9,"Q17. avoid getting too close","Q9. uncomfortable opening up",0.985205033257659,42.9181857383669,7.13473675957505,5.71758987024188,16.0943196518876,42.9181857383669,9.6488820939015,0.77517963707222
"136",0.445924353765405,33,28,"Q33. in need helps to turn to partner","Q28. anxious and insecure out of rel",-0.414742984863602,7.43227372377075,2.85781396805512,36.3979799561541,23.8960225493267,36.3979799561541,11.3953700803842,0.686923007977055
"137",0.445809109307503,19,7,"Q19. find it easy to get close","Q7. uncomfortable too close",-0.124541381016082,8.27628146026639,13.6630245012457,41.0263452145085,7.03846832885419,41.0263452145085,9.65925809678875,0.764559625131491
"138",0.444527673266987,31,29,"Q31. comfort advice help","Q29.feel comfortable depending on partner",0.558843783198544,13.6740439508876,2.95808242746539,17.6018612653476,35.5145851255181,35.5145851255181,11.4113292145669,0.678686117992476
"139",0.444415673913163,9,31,"Q9. uncomfortable opening up","Q31. comfort advice help",-0.123935094569602,4.35702116826914,46.6132727593162,12.436602894237,11.5886972017154,46.6132727593162,9.4607737547405,0.797036912563715
"140",0.444352795516246,33,11,"Q33. in need helps to turn to partner","Q11. i want cannot get close",-0.0912352697461202,3.42343753058388,6.26945134960559,42.2263109475621,19.7244025132612,42.2263109475621,9.80576379781688,0.767780713546254
"141",0.44228490932476,2,16,"Q2. worry feeling abandoned","Q16. my desire to be close scares lovers",-0.547687456206428,20.2812383876709,2.3097533785766,31.092683499247,18.433044532671,31.092683499247,13.6746787663062,0.560196251100767
"142",0.442139638203777,5,11,"Q5. pull away when getting close","Q11. i want cannot get close",0.996779009679574,39.8850484829528,5.89224272755708,4.9088989677823,22.2962934000626,39.8850484829528,11.032478365134,0.723393131392347
"143",0.441894555649977,31,7,"Q31. comfort advice help","Q7. uncomfortable too close",-0.342693632290744,6.51494432506349,10.1211174057433,47.3354170736472,11.875366282477,47.3354170736472,9.50380933776128,0.799224134373323
"144",0.441342998354509,17,27,"Q17. avoid getting too close","Q27. discuss problems and concerns",-0.197466898964287,5.28832023825852,45.8020651684072,10.4081352744088,10.3924603718871,45.8020651684072,8.69630529485145,0.810132899840292
"145",0.439902690757836,17,19,"Q17. avoid getting too close","Q19. find it easy to get close",0.0960274050078153,7.257113661374,40.3317088508096,13.3783996227008,6.45731803175601,40.3317088508096,9.03094377194362,0.776083284609888
"146",0.439890174865316,17,3,"Q17. avoid getting too close","Q3. comfortable with lovers",-0.408755341221003,4.99168053244592,46.4715669961828,12.3558774591367,8.44083390427718,46.4715669961828,8.59613063195328,0.815023869699523
"147",0.439693448644714,6,12,"Q6. worry lack of reciprocation","Q12. i want to merge scares away lover",-0.555073503542473,21.9651823919032,2.31531232293234,28.5985033508529,18.9582071471835,28.5985033508529,14.412900620673,0.496026052697502
"148",0.437798416937775,27,13,"Q27. discuss problems and concerns","Q13. nervous when partner comes too close",-0.081596080663078,5.94127198388012,10.5894320871726,44.5859498796878,13.285208443375,44.5859498796878,9.93863750480923,0.77709037193044
"149",0.437412244091679,9,1,"Q9. uncomfortable opening up","Q1. prefer not to show how I feel",0.945672320581831,41.4416176154252,8.64735905508731,5.35424448051313,20.9535170228993,41.4416176154252,11.6517068528332,0.718840442934441
"150",0.437155789689459,17,35,"Q17. avoid getting too close","Q35. comfort and reassurance",-0.300096343710773,4.25327288072386,46.312979646313,8.27690435533573,11.9649060825531,46.312979646313,8.16502777287091,0.823698932022377
"151",0.437032393106964,11,5,"Q11. i want cannot get close","Q5. pull away when getting close",0.996779009679574,39.8850484829528,4.9088989677823,5.89224272755708,22.2962934000626,39.8850484829528,11.032478365134,0.723393131392347
"152",0.436837521308715,16,33,"Q16. my desire to be close scares lovers","Q33. in need helps to turn to partner",-0.562614637357273,8.23775785806553,41.8992445296904,1.90824754374291,17.6087211805691,41.8992445296904,9.25157552745919,0.779194693572496
"153",0.436581785518322,36,23,"Q36.resent time spent away","Q23. prefer distance from partner",0.959788127570749,34.6302661298242,11.3876067956398,16.9458902091721,4.00471373858391,34.6302661298242,10.779403581132,0.688728826376286
"154",0.435536175981412,2,8,"Q2. worry feeling abandoned","Q8. worry losing lover",0.796530511222739,18.1048473827262,3.67611114370075,8.73271934455721,42.7074167497702,42.7074167497702,10.1712259569947,0.761839354119927
"155",0.434790858014209,9,3,"Q9. uncomfortable opening up","Q3. comfortable with lovers",-0.296239573277931,4.29010593095886,46.1318556519355,14.3741066358599,9.43000920287443,46.1318556519355,9.36474058989772,0.797000565930956
"156",0.434162163500109,32,30,"Q32. frustrating when partner unavailable","Q30. partner not around as much as i would like",0.992430043404999,18.7910926737633,4.84893550407013,7.40842204132749,37.4706480901691,37.4706480901691,10.349483406387,0.723797587341376
"157",0.433453122403175,9,7,"Q9. uncomfortable opening up","Q7. uncomfortable too close",0.946332377751719,43.6245942034654,5.972542730864,8.07681777291039,16.836155982321,43.6245942034654,10.2951721620318,0.764005319705324
"158",0.433010179685674,23,26,"Q23. prefer distance from partner","Q26. partners do not want to be as close as i do",0.898480220882559,33.3706915196917,18.435281857685,11.4355374663285,3.6414400597731,33.3706915196917,11.1707531279288,0.665252572865111
"159",0.432968034280456,34,16,"Q34. on disapproval i feel bad about myself","Q16. my desire to be close scares lovers",-0.614120765173874,16.5655933330725,2.64094839391212,32.7242849876756,17.4126530771939,32.7242849876756,12.2063982680595,0.626992666985493
"160",0.432963063920578,35,36,"Q35. comfort and reassurance","Q36.resent time spent away",0,0,0,0,0,0,0,0
"161",0.432204828512431,13,9,"Q13. nervous when partner comes too close","Q9. uncomfortable opening up",0.996074838588806,42.6919464663066,7.08303983720748,6.96368474602802,17.9893558738358,42.6919464663066,10.6786934856904,0.749866324457277
"162",0.431796776035093,1,27,"Q1. prefer not to show how I feel","Q27. discuss problems and concerns",0.18057385870999,3.56681919511909,44.2821385271227,13.8018694512887,14.6055770659783,44.2821385271227,10.6580885707954,0.759314050195039
"163",0.43110145892295,28,23,"Q28. anxious and insecure out of rel","Q23. prefer distance from partner",0.899160421637297,31.9067829914328,12.0667295449187,21.9287903796274,4.56456810500668,31.9067829914328,12.8533626765176,0.597158927618344
"164",0.430576299609354,21,33,"Q21. difficult to depend on partner","Q33. in need helps to turn to partner",0.740485237532557,1.66934441004742,30.412633723892,8.9619499196677,29.6093107096673,30.412633723892,13.4135350131275,0.558948589099343
"165",0.42955196513229,25,9,"Q25. tell just about everything","Q9. uncomfortable opening up",0.164443552160594,8.1192309953554,18.2021282850256,40.0141101769651,6.81012013247888,40.0141101769651,11.0438264709533,0.724001697848304
"166",0.429470160492022,17,31,"Q17. avoid getting too close","Q31. comfort advice help",-0.228959425506217,5.6027397260274,46.1898238747554,10.1937377690802,10.8727984344423,46.1898238747554,8.8897586431833,0.807538589727295
"167",0.429085965681838,29,33,"Q29.feel comfortable depending on partner","Q33. in need helps to turn to partner",0.511206179689601,8.75812387440294,20.9948320413437,1.41727351029677,36.5535196930546,36.5535196930546,10.3900764753478,0.71575715382281
"168",0.428832854802905,16,26,"Q16. my desire to be close scares lovers","Q26. partners do not want to be as close as i do",0.8955372430956,41.3014556268587,7.9374706526843,4.77969948348724,12.5547816559712,41.3014556268587,8.42398393071425,0.796036633507027
"169",0.428604637088535,3,1,"Q3. comfortable with lovers","Q1. prefer not to show how I feel",-0.0447928125731796,5.07634034909602,13.9814127845679,42.2859151079699,14.4031395212621,42.2859151079699,11.1536308849753,0.73623295472035
"170",0.428045819250044,21,17,"Q21. difficult to depend on partner","Q17. avoid getting too close",0.309849418700867,27.772118172557,3.29911448946007,18.960112843821,19.4577227490009,27.772118172557,13.9056500274273,0.499294582392777
"171",0.427988155972998,12,33,"Q12. i want to merge scares away lover","Q33. in need helps to turn to partner",-0.623277073096004,8.02387008413226,41.0350225004891,2.07395812952455,17.8184308354529,41.0350225004891,9.30541968303659,0.773232250989367
"172",0.427931682143308,3,5,"Q3. comfortable with lovers","Q5. pull away when getting close",-0.247046936758177,4.00610006451991,14.1337712866835,42.7884333391988,11.6917903298336,42.7884333391988,9.94388722701234,0.767603381311401
"173",0.427917002101583,33,32,"Q33. in need helps to turn to partner","Q32. frustrating when partner unavailable",0.849520521608592,5.53543815694181,4.34340073205582,17.8746892677484,41.4511930161091,41.4511930161091,9.25117605224869,0.776817616596622
"174",0.427627396753941,13,11,"Q13. nervous when partner comes too close","Q11. i want cannot get close",0.986109299689801,41.2914819227689,8.10203722874387,4.91630368966932,19.5070023634197,41.2914819227689,10.8417810939443,0.737432986439609
"175",0.425786512607401,1,9,"Q1. prefer not to show how I feel","Q9. uncomfortable opening up",0.945672320581831,41.4416176154252,5.35424448051313,8.64735905508731,20.9535170228993,41.4416176154252,11.6517068528332,0.718840442934441
"176",0.425620732797023,35,26,"Q35. comfort and reassurance","Q26. partners do not want to be as close as i do",-0.262347309502861,8.96374480106725,3.22333830338225,35.4037510790238,19.0732166679746,35.4037510790238,10.4200999241414,0.705678081938749
"177",0.424285377180005,9,19,"Q9. uncomfortable opening up","Q19. find it easy to get close",0.147654392753648,6.44343072869558,40.0467969640961,15.5393448425027,7.18471037004994,40.0467969640961,9.72249531374939,0.757221649400174
"178",0.423327889859311,27,7,"Q27. discuss problems and concerns","Q7. uncomfortable too close",-0.329254645173586,6.45438898450947,9.92411203254577,46.3209982788296,11.7469879518072,46.3209982788296,9.37516298962082,0.797604470154401
"179",0.422453046174847,30,32,"Q30. partner not around as much as i would like","Q32. frustrating when partner unavailable",0.992430043404999,18.7910926737633,7.40842204132749,4.84893550407013,37.4706480901691,37.4706480901691,10.349483406387,0.723797587341376
"180",0.422377430659756,8,22,"Q8. worry losing lover","Q22. do not worry about abandonment",0.409543763696753,6.65726264644802,21.0865561694291,36.6815563653462,7.42525763097057,36.6815563653462,11.7230254822826,0.680410902811159
"181",0.422133228884501,10,16,"Q10. want reciprocation","Q16. my desire to be close scares lovers",-0.418224282871549,24.6270845144767,2.70375945729311,21.1335066763113,16.2675216515806,24.6270845144767,13.3682625950617,0.457172342621259
"182",0.421096581934779,7,9,"Q7. uncomfortable too close","Q9. uncomfortable opening up",0.946332377751719,43.6245942034654,8.07681777291039,5.972542730864,16.836155982321,43.6245942034654,10.2951721620318,0.764005319705324
"183",0.420206846142452,30,23,"Q30. partner not around as much as i would like","Q23. prefer distance from partner",0.0448027151317237,17.0779667682627,9.23016419231147,36.0692163995674,6.3120637105496,36.0692163995674,10.8733982237079,0.698540769412492
"184",0.418235525954327,7,19,"Q7. uncomfortable too close","Q19. find it easy to get close",-0.124541381016082,8.27628146026639,41.0263452145085,13.6630245012457,7.03846832885419,41.0263452145085,9.65925809678875,0.764559625131491
"185",0.41795960842932,29,17,"Q29.feel comfortable depending on partner","Q17. avoid getting too close",0.590496497409214,14.2683738595873,16.2026704256236,30.8998003054152,4.9825756685853,30.8998003054152,11.8178733179321,0.617542081142157
"186",0.416724250425859,5,33,"Q5. pull away when getting close","Q33. in need helps to turn to partner",-0.157797960907727,2.83151875930132,43.4166209759536,7.23545077152033,18.3069632646667,43.4166209759536,9.45797759849612,0.782157676348548
"187",0.416691371497735,13,19,"Q13. nervous when partner comes too close","Q19. find it easy to get close",0.15278487123585,7.07362059492975,40.3049211207911,14.9536928027627,7.61517934228083,40.3049211207911,9.88083091332444,0.754848027522191
"188",0.416640505757902,7,35,"Q7. uncomfortable too close","Q35. comfort and reassurance",-0.431482091824647,4.90920132426979,47.5894763649186,8.25709640135561,12.656963190785,47.5894763649186,8.60775363880346,0.81912485078006
"189",0.416628697248266,2,23,"Q2. worry feeling abandoned","Q23. prefer distance from partner",-0.500988905511217,16.0947792744076,5.51371546553928,40.9772883688919,10.9743388064104,40.9772883688919,10.8609445154524,0.734952093030696
"190",0.416090794098757,19,33,"Q19. find it easy to get close","Q33. in need helps to turn to partner",0.875315787881274,6.74398034398034,13.0968058968059,2.76953316953317,45.945945945946,45.945945945946,7.53677313677314,0.835964349376114
"191",0.415206743521162,18,16,"Q18. need assurance i am loved","Q16. my desire to be close scares lovers",-0.466808141706528,21.7663884644019,2.37843344696524,27.2873320010971,17.3014380314251,27.2873320010971,13.8154199809307,0.493705724679303
"192",0.415091180619928,4,16,"Q4. worry re rels","Q16. my desire to be close scares lovers",-0.337943662604633,20.6274324802453,2.36270000393128,26.7425403939144,17.0912450367575,26.7425403939144,13.3604591736447,0.500404263138552
"193",0.41430289518849,25,17,"Q25. tell just about everything","Q17. avoid getting too close",0.0591668247905189,10.2269834119974,14.6452282563992,38.9945359472004,6.93092575546895,38.9945359472004,10.6010458079552,0.728140223996786
"194",0.413362986669731,6,23,"Q6. worry lack of reciprocation","Q23. prefer distance from partner",-0.414357700964864,17.9702853549249,5.60097476613474,39.8710793176637,10.8403427403506,39.8710793176637,11.4705342871368,0.712309411146162
"195",0.413199721608765,17,5,"Q17. avoid getting too close","Q5. pull away when getting close",0.970736799977833,41.0433591073701,8.29597729274738,4.53949300185965,17.2614270333757,41.0433591073701,10.0322991093276,0.755568273954309
"196",0.412760023208737,35,19,"Q35. comfort and reassurance","Q19. find it easy to get close",0.892530858493326,8.35220224851838,3.85910334915041,12.136486247022,44.1552304632893,44.1552304632893,8.11593061489693,0.816195487380719
"197",0.412416698656609,26,12,"Q26. partners do not want to be as close as i do","Q12. i want to merge scares away lover",0.854145654870815,40.2511540568031,5.09349816133323,7.74587277990768,12.5107581566388,40.2511540568031,8.45004303262656,0.790067061910778
"198",0.411727927346333,23,21,"Q23. prefer distance from partner","Q21. difficult to depend on partner",0.0880188151526849,30.2670389743186,23.0719314114917,1.84646242183506,15.5130373225312,30.2670389743186,13.4771437186193,0.554725398475398
"199",0.411470753014719,33,30,"Q33. in need helps to turn to partner","Q30. partner not around as much as i would like",0.779712166193481,6.02624363493929,3.85037211124168,20.0685468076772,39.1539365452409,39.1539365452409,9.98172085128607,0.745064692543684
"200",0.411384635271607,23,11,"Q23. prefer distance from partner","Q11. i want cannot get close",0.877435489045818,42.4139421565545,13.9126846903489,3.85491983652939,11.8083935869224,42.4139421565545,9.85866603793356,0.767560723274811
"201",0.411003882185604,9,35,"Q9. uncomfortable opening up","Q35. comfort and reassurance",-0.212777343604989,3.74909169465229,45.5605962410888,9.38745851253952,13.5745006775467,45.5605962410888,8.90368362824617,0.804574909838068
"202",0.410640402909567,33,20,"Q33. in need helps to turn to partner","Q20. sometimes force my partners to show more feelings",0.174512936061488,6.76099396409814,3.36873873167673,31.8962138433801,28.5588304460296,31.8962138433801,12.8961877139348,0.595682804947981
"203",0.410277846639031,3,35,"Q3. comfortable with lovers","Q35. comfort and reassurance",0.92418134899333,7.65323134255173,9.14974992644896,4.84848484848485,51.6289104638619,51.6289104638619,7.21715537249518,0.860210968861199
"204",0.410166317134456,17,11,"Q17. avoid getting too close","Q11. i want cannot get close",0.959981618965672,40.6750807161726,8.96781136875061,4.87819195773408,16.6167693963409,40.6750807161726,10.1542575742752,0.750356793508763
"205",0.40998178610481,10,12,"Q10. want reciprocation","Q12. i want to merge scares away lover",-0.504539478438958,24.735721124724,2.45618148777771,19.7197960021103,16.8884459815933,24.735721124724,13.0214744904938,0.473576111857177
"206",0.409938715929521,15,25,"Q15. comfortable sharing private thoughts feelings","Q25. tell just about everything",0.96417866375589,16.9932849116075,4.96290060494528,8.63368507605865,44.1649210047182,44.1649210047182,10.1966235308705,0.769123926888012
"207",0.407556768425167,14,22,"Q14. worry about being alone","Q22. do not worry about abandonment",0.171345017702437,8.3986562150056,21.8581167364099,37.1918036973733,8.21005481228267,37.1918036973733,12.8222759212327,0.655239202014333
"208",0.40754179613431,16,17,"Q16. my desire to be close scares lovers","Q17. avoid getting too close",0.962598486744381,33.7650396165509,16.095079722195,12.8533698522938,5.59327007727673,33.7650396165509,11.5139065505885,0.658999169515422
"209",0.407220108628376,31,16,"Q31. comfort advice help","Q16. my desire to be close scares lovers",-0.46573632157355,12.6725047890848,3.81563000899175,39.2783142421518,16.0385472457876,39.2783142421518,10.8422273479547,0.723964035698882
"210",0.406645944656821,25,35,"Q25. tell just about everything","Q35. comfort and reassurance",0.91766144504794,11.0285030503953,12.8862035820076,2.42266120014909,46.0501794927124,46.0501794927124,8.77912261085065,0.809357472488463
"211",0.406490385176862,3,31,"Q3. comfortable with lovers","Q31. comfort advice help",0.937016000606883,9.45573308822091,8.20213951851055,6.50656132047797,51.6476639352277,51.6476639352277,8.05481130906981,0.844043066126447
"212",0.40584477085616,32,23,"Q32. frustrating when partner unavailable","Q23. prefer distance from partner",-0.0739516486770915,16.6306398365037,7.30427605722371,36.4427762930357,8.33398836660902,36.4427762930357,10.7563014201121,0.704844072975645
"213",0.40426844724124,31,19,"Q31. comfort advice help","Q19. find it easy to get close",0.886180060897548,10.7991911894619,4.79985865446907,10.5066844657335,44.6023675376431,44.6023675376431,8.70191143655483,0.804900234741784
"214",0.403774847177134,3,16,"Q3. comfortable with lovers","Q16. my desire to be close scares lovers",-0.625481708678428,14.9382136712029,3.50383231659628,35.9279680900985,15.9725480994838,35.9279680900985,11.4715313624277,0.680707482993197
"215",0.403706691175106,11,7,"Q11. i want cannot get close","Q7. uncomfortable too close",0.905699893844649,41.3052393134019,4.95030170477846,10.154465035443,17.13565974731,41.3052393134019,10.7468088291772,0.739819717599597
"216",0.403471686209034,33,22,"Q33. in need helps to turn to partner","Q22. do not worry about abandonment",-0.0669474388008987,5.6200486312652,4.63173582241744,37.0891834653698,24.9588202996313,37.0891834653698,11.7368682511047,0.683550103979416
"217",0.403289480720422,2,12,"Q2. worry feeling abandoned","Q12. i want to merge scares away lover",-0.632647816043615,19.6907498631637,2.57056845726796,30.4793181640472,18.3438892798499,30.4793181640472,13.5350692000938,0.555926115956901
"218",0.400873064905978,22,8,"Q22. do not worry about abandonment","Q8. worry losing lover",0.409543763696753,6.65726264644802,36.6815563653462,21.0865561694291,7.42525763097057,36.6815563653462,11.7230254822826,0.680410902811159
"219",0.400093342934914,35,15,"Q35. comfort and reassurance","Q15. comfortable sharing private thoughts feelings",0.974697629565794,8.85514752040176,4.22159447583176,11.0404896421846,49.7744036409291,49.7744036409291,8.03907721280603,0.83848973318094
"220",0.399975065921379,34,12,"Q34. on disapproval i feel bad about myself","Q12. i want to merge scares away lover",-0.693869944609583,16.1754639860755,2.93939334676236,31.9597911329279,17.4486143977471,31.9597911329279,12.187823910195,0.618651327866846
"221",0.399959235689154,20,23,"Q20. sometimes force my partners to show more feelings","Q23. prefer distance from partner",0.716712442838558,27.8585338027892,11.009264541002,26.1177442514605,5.24990656779244,27.8585338027892,14.1256384534183,0.492951116759632
"222",0.399736216638915,7,31,"Q7. uncomfortable too close","Q31. comfort advice help",-0.342693632290744,6.51494432506349,47.3354170736472,10.1211174057433,11.875366282477,47.3354170736472,9.50380933776128,0.799224134373323
"223",0.399687090281084,31,15,"Q31. comfort advice help","Q15. comfortable sharing private thoughts feelings",0.994720150754886,11.2928150857769,5.47328886367638,9.40122454568573,50.4645840261341,50.4645840261341,8.72244283171299,0.827157143964648
"224",0.399350557412296,18,23,"Q18. need assurance i am loved","Q23. prefer distance from partner",-0.42865047587775,16.3121824412147,6.5579581708614,38.3945803300642,9.26976249556895,38.3945803300642,10.7133010358817,0.720968403775133
"225",0.399179734007088,35,28,"Q35. comfort and reassurance","Q28. anxious and insecure out of rel",-0.401998929092949,10.1713523899149,3.22315021762146,33.0882641257891,23.9658079441634,33.0882641257891,12.4534368505666,0.623629792024649
"226",0.399145845000359,15,13,"Q15. comfortable sharing private thoughts feelings","Q13. nervous when partner comes too close",-0.073605537181899,8.10594214229867,13.3717748240813,42.4511336982017,10.9050039093041,42.4511336982017,10.7942402918947,0.745725511864199
"227",0.39797766836103,27,19,"Q27. discuss problems and concerns","Q19. find it easy to get close",0.917346005823798,10.7232704402516,4.67767295597484,10.125786163522,44.1057389937107,44.1057389937107,8.50890985324948,0.807079304249662
"228",0.397955835223247,10,6,"Q10. want reciprocation","Q6. worry lack of reciprocation",0.761919707086958,18.6956266739653,7.55801450607026,3.81615217688804,40.5876717952728,40.5876717952728,10.0232644523079,0.753046577717836
"229",0.397914768500809,22,16,"Q22. do not worry about abandonment","Q16. my desire to be close scares lovers",0.846908517143828,24.5666607908808,15.8313257731555,25.9768494036077,4.06408523806726,25.9768494036077,14.8206906007012,0.42946543014401
"230",0.397841219889751,15,31,"Q15. comfortable sharing private thoughts feelings","Q31. comfort advice help",0.994720150754886,11.2928150857769,9.40122454568573,5.47328886367638,50.4645840261341,50.4645840261341,8.72244283171299,0.827157143964648
"231",0.397687273619833,3,29,"Q3. comfortable with lovers","Q29.feel comfortable depending on partner",0.335295513337288,14.694372700947,3.46521092588244,16.4788291461219,34.1512092040385,34.1512092040385,11.5461375909838,0.661911309728429
"232",0.397439016754207,36,30,"Q36.resent time spent away","Q30. partner not around as much as i would like",0.184907498658128,26.2026752190238,17.1503441802253,1.88321339173967,20.3105444305382,26.2026752190238,13.114700667501,0.499490011692415
"233",0.397410242670727,3,11,"Q3. comfortable with lovers","Q11. i want cannot get close",-0.19906185030644,4.51070485873497,13.2134128458305,41.7733893831264,13.1840844657347,41.7733893831264,10.3027340567667,0.75336609719947
"234",0.397245341991653,4,23,"Q4. worry re rels","Q23. prefer distance from partner",-0.310520358292451,16.5464355594205,5.69203707729707,36.2511611360357,9.79899994070795,36.2511611360357,10.6791575258085,0.705411987060662
"235",0.396929934872932,12,26,"Q12. i want to merge scares away lover","Q26. partners do not want to be as close as i do",0.854145654870815,40.2511540568031,7.74587277990768,5.09349816133323,12.5107581566388,40.2511540568031,8.45004303262656,0.790067061910778
"236",0.396751874606709,11,33,"Q11. i want cannot get close","Q33. in need helps to turn to partner",-0.0912352697461202,3.42343753058388,42.2263109475621,6.26945134960559,19.7244025132612,42.2263109475621,9.80576379781688,0.767780713546254
"237",0.396014876815442,27,16,"Q27. discuss problems and concerns","Q16. my desire to be close scares lovers",-0.439694941350953,12.940347581024,3.39948332550493,38.2808830436825,15.8525129168624,38.2808830436825,10.7307812744638,0.719683026584867
"238",0.395977605841254,31,25,"Q31. comfort advice help","Q25. tell just about everything",0.952133076578184,12.7229698012831,4.29705836332342,12.644734783289,44.9049444531372,44.9049444531372,9.88825431596516,0.779795867996574
"239",0.395881884304716,6,10,"Q6. worry lack of reciprocation","Q10. want reciprocation",0.761919707086958,18.6956266739653,3.81615217688804,7.55801450607026,40.5876717952728,40.5876717952728,10.0232644523079,0.753046577717836
"240",0.39527026177243,34,36,"Q34. on disapproval i feel bad about myself","Q36.resent time spent away",0,0,0,0,0,0,0,0
"241",0.393325018584627,21,13,"Q21. difficult to depend on partner","Q13. nervous when partner comes too close",0.389613206998566,27.6996498914468,3.97246073503237,18.5792242846246,22.1174721771275,27.6996498914468,14.8897190655948,0.462458221531799
"242",0.393111602970934,3,27,"Q3. comfortable with lovers","Q27. discuss problems and concerns",0.915602885445502,9.20928957468473,8.18124853136994,6.63233335944231,50.3465966946033,50.3465966946033,8.00762382183233,0.840950047320861
"243",0.392909000322495,22,23,"Q22. do not worry about abandonment","Q23. prefer distance from partner",0.866407896441556,34.5004034559446,8.29938399165535,21.2513038515282,7.9470980693157,34.5004034559446,12.4992619708331,0.637706788362807
"244",0.391389509538245,35,5,"Q35. comfort and reassurance","Q5. pull away when getting close",-0.121100098708737,4.11861614497529,8.71773750686436,41.503883266651,17.1040244763474,41.503883266651,9.98012604272901,0.759537535834672
"245",0.391308227851405,25,1,"Q25. tell just about everything","Q1. prefer not to show how I feel",0.418826324690889,7.81906679437809,19.7431436558047,37.9048810524464,9.87743612799812,37.9048810524464,12.479882192727,0.670757911745999
"246",0.390409517116072,15,7,"Q15. comfortable sharing private thoughts feelings","Q7. uncomfortable too close",-0.31964410756816,8.88020324408833,12.4408833300762,43.875317568888,9.78503029118624,43.875317568888,10.3687056217836,0.763677935652458
"247",0.39009433275229,1,35,"Q1. prefer not to show how I feel","Q35. comfort and reassurance",0.0701667260405166,3.37884159598848,43.5821597163732,10.1521947779758,17.6659549879537,43.5821597163732,10.3989971206393,0.761393258426966
"248",0.389082853309262,18,12,"Q18. need assurance i am loved","Q12. i want to merge scares away lover",-0.556686131247221,21.4267525904452,2.59534209546941,26.3373357099485,17.6757487317102,26.3373357099485,13.8992811392083,0.47225940800238
"249",0.388434563248836,1,17,"Q1. prefer not to show how I feel","Q17. avoid getting too close",0.891215341020587,39.7771260997067,5.88074291300098,11.1045943304008,16.852394916911,39.7771260997067,11.2792440534376,0.716438939676923
"250",0.388237270781621,36,33,"Q36.resent time spent away","Q33. in need helps to turn to partner",-0.469162233434152,7.1652126286139,38.9832166190681,2.57814639489848,18.5067094401627,38.9832166190681,9.41668948789171,0.758442470771238
"251",0.388237053971712,35,21,"Q35. comfort and reassurance","Q21. difficult to depend on partner",0.775997497183362,2.08799403430276,11.6056360139723,29.5557125475882,27.2283056634876,29.5557125475882,13.6406452372542,0.538476860766217
"252",0.387762137079464,14,23,"Q14. worry about being alone","Q23. prefer distance from partner",-0.304604708620511,20.7571338483367,8.44237742393189,35.8406905249882,8.15465867885858,35.8406905249882,12.4513899837091,0.652590678323344
"253",0.387745518641655,26,33,"Q26. partners do not want to be as close as i do","Q33. in need helps to turn to partner",-0.304604017692339,6.70244437480414,38.3833437793795,2.8106392980257,19.0986367909746,38.3833437793795,9.53724015460148,0.751526594206596
"254",0.387561815865565,10,23,"Q10. want reciprocation","Q23. prefer distance from partner",-0.383495545570617,19.4830466830467,6.63194103194103,32.2240786240786,7.92334152334152,32.2240786240786,11.3461097461097,0.647899638078972
"255",0.386606386859407,7,27,"Q7. uncomfortable too close","Q27. discuss problems and concerns",-0.329254645173586,6.45438898450947,46.3209982788296,9.92411203254577,11.7469879518072,46.3209982788296,9.37516298962082,0.797604470154401
"256",0.386488764010779,13,31,"Q13. nervous when partner comes too close","Q31. comfort advice help",-0.10255074429311,5.78362218878837,45.5577482951992,10.8403837511479,13.4273823247816,45.5577482951992,10.0171294215727,0.780122376622634
"257",0.385873257248849,16,35,"Q16. my desire to be close scares lovers","Q35. comfort and reassurance",-0.533642519061386,11.1529337959968,38.3971456017566,2.03689544982258,17.7145209668882,38.3971456017566,10.3014500709025,0.731713128425066
"258",0.383901206603983,18,36,"Q18. need assurance i am loved","Q36.resent time spent away",0,0,0,0,0,0,0,0
"259",0.383669602784311,13,35,"Q13. nervous when partner comes too close","Q35. comfort and reassurance",-0.192825123835821,4.74417510924732,45.2430875350277,8.35374576237973,14.8204032842782,45.2430875350277,9.30610805196841,0.794308731808732
"260",0.383331093333768,1,31,"Q1. prefer not to show how I feel","Q31. comfort advice help",0.165540656447615,4.50985370808024,43.7645266509112,12.8615793277212,16.0589074005352,43.7645266509112,11.1434468121122,0.745377188676158
"261",0.38280513212258,18,20,"Q18. need assurance i am loved","Q20. sometimes force my partners to show more feelings",0.261888766098467,20.6729448695311,3.41769668432411,16.9531096723563,29.3447125760251,29.3447125760251,13.6812504087372,0.533774598292884
